location_id;company_name;address;city;county;state;zip;phone1;email;web;level;event date;price;categories;methods of payment;excerpt;description;images;map icons
137;Oshins & Gibbons;985 E 6th Ave;Santa Rosa;Sonoma;CA;95407;707-300-1771;charlene.hamilton@hotmail.com;http://www.oshinsgibbons.com;1;05.06.2014;500;"banks;transportation";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;Mmmm_Summer_by_Tengman.jpg;Media/photo.png
146;Price Business Services;7 West Ave #1;Palatine;Cook;IL;60067;847-222-1734;geoffrey@gmail.com;http://www.pricebusinessservices.com;2;07.10.2014;235;"education;security-brokers-dealers";"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;3D Didgital 085.jpg;Miscellaneous/drinkingfountain.png
137;Wise, Dennis W Md;26659 N 13th St;Costa Mesa;Orange;CA;92626;949-867-4077;stevie.westerbeck@yahoo.com;http://www.wisedenniswmd.com;1;23.06.2014;19;"events;music;hotels-motels";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;3D Didgital 068.jpg;Administration, Office & Industry/amphitheater.png
138;Super 8 Motel;669 Packerland Dr #1438;Denver;Denver;CO;80212;303-404-2210;pamella@fortino.com;http://www.supermotel.com;1;30.04.2014;99;agencies;"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;3D Didgital 043.jpg;Sports, Health & Beauty/airplane-sport.png
139;John Wagner Associates;759 Eldora St;New Haven;New Haven;CT;6515;203-801-6193;hhaufler@hotmail.com;http://www.johnwagnerassociates.com;1;25.02.2013;100;real-estate-construction;"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;satellitefusion1gc.jpg;Culture & Entertainment/party.png
180;Thrifty Oil Co;5 S Colorado Blvd #449;Bothell;Snohomish;WA;98021;425-986-7573;jengelberg@engelberg.org;http://www.thriftyoilco.com;1;12.12.2014;45.5;"clinics;transportation";"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;212_1024.JPG;Stores/music.png
168;Larkfield Photo;944 Gaither Dr;Strongsville;Cuyahoga;OH;44136;440-989-5826;buddy.cloney@yahoo.com;http://www.larkfieldphoto.com;1;19.11.2014;45.55;"business-services;pet;banks";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;wallpaper_flo_01_1920.jpg;Administration, Office & Industry/currencyexchange.png
162;Silverman Planetarium;66552 Malone Rd;Plaistow;Rockingham;NH;3865;603-315-6839;dalene.riden@aol.com;http://www.silvermanplanetarium.com;1;09.08.2014;125;catalog-electronic-shopping;"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;wallpaper_simple_01_1600.jpg;Events & Weather/revolution.png
142;J & F Lumber;77 Massillon Rd #822;Satellite Beach;Brevard;FL;32937;321-518-5938;jzurcher@zurcher.org;http://www.jflumber.com;1;17.09.2014;190;security-brokers-dealers;"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;wallpaper_source_01_1600.jpg;Media/video.png
165;Cleaning Station Inc;25346 New Rd;New York;New York;NY;10016;212-792-8658;hdenooyer@denooyer.org;http://www.cleaningstationinc.com;1;02.11.2014;150;real-estate-construction;"Cash;American Express;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;IMPACT.JPG;Restaurants & Hotels/restaurantgourmet.png
137;Ames Stationers;60 Fillmore Ave;Huntington Beach;Orange;CA;92647;714-584-2237;joseph_cryer@cox.net;http://www.amesstationers.com;1;22.11.2014;110;"business-services;community-services";"Cash;Gift Sertificate;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;Half Life 2.jpg;Restaurants & Hotels/pizza.png
155;Midas Muffler Shops;57 Haven Ave #90;Southfield;Oakland;MI;48075;248-913-4677;deonna_kippley@hotmail.com;http://www.midasmufflershops.com;1;12.12.2014;90;electronics;Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;ANM0054.JPG;Sports, Health & Beauty/karting.png
147;Seaboard Securities Inc;6538 E Pomona St #60;Indianapolis;Marion;IN;46222;317-825-4724;raymon.calvaresi@gmail.com;http://www.seaboardsecuritiesinc.com;1;03.04.2014;115.5;"clinics;medical-equipment-supplies;nurseries-garden-centers";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;ANM0017.JPG;Stores/supermarket.png
176;Petersen, James E Esq;6535 Joyce St;Wichita Falls;Wichita;TX;76301;940-276-7922;alecia@aol.com;http://www.petersenjameseesq.com;1;20.10.2015;60;community-services;Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;orange_tree_sunset.jpg;Tourism & Nature/ancienttemple.png
139;Development Authority;78112 Morris Ave;North Haven;New Haven;CT;6473;203-721-3388;mlayous@hotmail.com;http://www.developmentauthority.com;1;10.10.2015;11;"beauty-health;electronics";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;3D Didgital 086.jpg;Transportation/car.png
153;Schott Fiber Optics Inc;96950 Hidden Ln;Aberdeen;Harford;MD;21001;410-739-9277;detra@aol.com;http://www.schottfiberopticsinc.com;1;05.06.2014;123;"pet;pets;transportation";Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;3d_tractor.jpg;Sports, Health & Beauty/usfootball.png
151;Stuart J Agins;3718 S Main St;New Orleans;Orleans;LA;70130;504-463-4384;terrilyn.rodeigues@cox.net;http://www.stuartjagins.com;1;07.10.2014;55;"clinics;medical-equipment-supplies";Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;christmas_19233.jpg;Stores/tools.png
179;Mitsumi Electronics Corp;9677 Commerce Dr;Richmond;Richmond City;VA;23219;804-550-5097;slacovara@gmail.com;http://www.mitsumielectronicscorp.com;1;23.06.2014;110;construction;Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;christmas_44053.jpg;Tourism & Nature/riparian.png
171;Italian Express Franchise Corp;5 Green Pond Rd #4;Southampton;Bucks;PA;18966;215-979-8776;garry_keetch@hotmail.com;http://www.italianexpressfranchisecorp.com;1;30.04.2014;20;"education;security-brokers-dealers";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;flowers_53666.jpg;Transportation/taxiway.png
156;American Council On Sci & Hlth;636 Commerce Dr #42;Shakopee;Scott;MN;55379;952-651-7597;mneither@yahoo.com;http://www.americancouncilonscihlth.com;1;25.02.2013;30;"beauty-health;electronics;sporting";Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;nVidia KDE Blue.jpg;Administration, Office & Industry/embassy.png
142;Kleri, Patricia S Esq;42744 Hamann Industrial Pky #82;Miami;Miami-Dade;FL;33136;305-936-8226;theodora.restrepo@restrepo.com;http://www.kleripatriciasesq.com;1;12.12.2014;29.99;"community-services;education";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;pc03_1024x768.jpg;Culture & Entertainment/dancinghall.png
182;Twiggs Abrams Blanchard;1950 5th Ave;Milwaukee;Milwaukee;WI;53209;414-263-5287;noah.kalafatis@aol.com;http://www.twiggsabramsblanchard.com;1;19.11.2014;35.5;construction;"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;thunderbird.jpg;Education & Kids/daycare.png
163;Maui Research & Technology Pk;61304 N French Rd;Somerset;Somerset;NJ;8873;732-941-2621;csweigard@sweigard.com;http://www.mauiresearchtechnologypk.com;1;09.08.2014;50;computer;Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;lovetux1024.jpg;Events & Weather/planecrash.png
167;Bradley Nameplate Corp;87 Imperial Ct #79;Fargo;Cass;ND;58102;701-898-2154;lavonda@cox.net;http://www.bradleynameplatecorp.com;1;17.09.2014;120;"general;construction";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;diagonal 1400 apple 1.jpg;Friends, Family & Real Estate/realestate.png
161;Geonex Martel Inc;94 W Dodge Rd;Carson City;Carson City;NV;89701;775-638-9963;junita@aol.com;http://www.geonexmartelinc.com;1;02.11.2014;250;"agencies;properties;support-services";Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;olegito_konkursnaya_rabo.jpg;Friends, Family & Real Estate/home.png
135;Sea Island Div Of Fstr Ind Inc;4 58th St #3519;Scottsdale;Maricopa;AZ;85254;602-954-5141;herminia@nicolozakes.org;http://www.seaislanddivoffstrindinc.com;1;22.11.2014;500;business-services;Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;ATI_BG.JPG;Administration, Office & Industry/laundromat.png
175;Papay, Debbie J Esq;5221 Bear Valley Rd;Nashville;Davidson;TN;37211;615-390-2251;casie.good@aol.com;http://www.papaydebbiejesq.com;1;12.12.2014;235;african-restaurants;"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;COM0028.JPG;Culture & Entertainment/circus.png
153;Lane Promotions;9648 S Main;Salisbury;Wicomico;MD;21801;410-351-1863;reena@hotmail.com;http://www.lanepromotions.com;3;03.04.2014;19;"agencies;properties";Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;Digital Keyboard_.jpg;Media/photoupright.png
165;Stephen Kennerly Archts Inc Pc;7 S San Marcos Rd;New York;New York;NY;10004;212-870-1286;mirta_mallett@gmail.com;http://www.stephenkennerlyarchtsincpc.com;1;20.10.2015;99;"events;cafes;snacks-desserts";Cash;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;Feel the power FINAL.jpg;Miscellaneous/telephone.png
176;Business Systems Of Wis Inc;812 S Haven St;Amarillo;Randall;TX;79109;806-703-1435;cathrine.pontoriero@pontoriero.com;http://www.businesssystemsofwisinc.com;1;10.10.2015;100;"bakeries;breakfast-restaurants;snacks-desserts";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;wall_236_1.jpg;Administration, Office & Industry/watertower.png
137;Flash, Elena Salerno Esq;3882 W Congress St #799;Los Angeles;Los Angeles;CA;90016;323-765-2528;ftawil@hotmail.com;http://www.flashelenasalernoesq.com;1;05.06.2014;45.5;"cafes;snacks-desserts";"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;374-1024.jpg;Restaurants & Hotels/coffee.png
137;Neeley, Gregory W Esq;4 E Colonial Dr;La Mesa;San Diego;CA;91942;619-509-5282;rupthegrove@yahoo.com;http://www.neeleygregorywesq.com;1;07.10.2014;45.55;"cocktail-lounges;drinking-establishments";"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;ANM0003.JPG;Events & Weather/gun.png
143;Alabama Educational Tv Comm;45 2nd Ave #9759;Atlanta;Fulton;GA;30328;770-732-1194;sarah.candlish@gmail.com;http://www.alabamaeducationaltvcomm.com;1;23.06.2014;125;drinking-establishments;"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;ANM0010.JPG;Administration, Office & Industry/mine.png
154;Franz Inc;57254 Brickell Ave #372;Worcester;Worcester;MA;1602;508-769-5250;lucy@cox.net;http://www.franzinc.com;1;30.04.2014;190;catalog-electronic-shopping;"Cash;Visa;MasterCard";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;00192_goldengate_1024x768.jpg;Restaurants & Hotels/restaurant-barbecue.png
155;Plantation Restaurant;8977 Connecticut Ave Nw #3;Niles;Berrien;MI;49120;269-756-7222;jaquas@aquas.com;http://www.plantationrestaurant.com;1;25.02.2013;150;"flowers-plants;specialty-stores";"Cash;Visa;MasterCard;Cheque";Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci.;Aenean gravida dapibus mollis. Praesent non nisl risus. Morbi dolor mauris, sodales sed bibendum et, interdum sed orci. Nullam ultrices, lorem eu commodo convallis, odio turpis fringilla lorem, eu auctor ipsum mi sed orci. In nibh velit, tempus in auctor in, adipiscing ut odio. Phasellus vitae purus turpis, ultricies aliquam metus. Suspendisse dignissim gravida rutrum. Nam commodo neque libero, et viverra libero.;ANM0033.JPG;Culture & Entertainment/museum-historical.png
